rule,idx,project,file,line,verdict,reason
EXP19-C,214,libcrc,src/crc64.c,61,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,215,libcrc,src/crc64.c,87,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,216,libcrc,src/crc8.c,82,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,217,libcrc,src/crcccitt.c,99,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,218,libcrc,src/crcccitt.c,104,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,219,libcrc,src/crcccitt.c,122,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,220,libcrc,src/crcccitt.c,151,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,221,libcrc,src/crcdnp.c,60,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,222,libcrc,src/crcdnp.c,65,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,223,libcrc,src/crcdnp.c,88,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,224,libcrc,src/crcdnp.c,117,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,225,libcrc,src/crckrmit.c,59,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,226,libcrc,src/crckrmit.c,64,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,227,libcrc,src/crckrmit.c,86,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,228,libcrc,src/crckrmit.c,115,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,229,libcrc,src/crcsick.c,59,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,230,libcrc,src/crcsick.c,63,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,231,libcrc,src/crcsick.c,95,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,232,libcrc,src/nmea-chk.c,62,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,233,libcrc,src/nmea-chk.c,63,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,234,libcrc,src/nmea-chk.c,68,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,235,libcrc,src/nmea-chk.c,70,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,236,libcrc,test/testall.c,59,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,237,libcrc,test/testcrc.c,121,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,238,libcrc,test/testcrc.c,128,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,239,libcrc,test/testcrc.c,135,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,240,libcrc,test/testcrc.c,142,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,241,libcrc,test/testcrc.c,149,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,242,libcrc,test/testcrc.c,156,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,243,libcrc,test/testcrc.c,163,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,244,libcrc,test/testcrc.c,170,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,245,libcrc,test/testcrc.c,177,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,246,libcrc,test/testcrc.c,184,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,247,libcrc,test/testcrc.c,191,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,248,libcrc,test/testcrc.c,198,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,249,libcrc,test/testcrc.c,206,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,250,libcrc,test/testcrc.c,209,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,251,libcrc,test/testnmea.c,221,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,252,libcrc,test/testnmea.c,227,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP19-C,253,libcrc,test/testnmea.c,230,FP,"missing braces around a single-statement body; cosmetic, no defect"
EXP20-C,254,libcrc,examples/tstcrc.c,96,FP,"'if(!strcmp(...))' is a standard, well-understood idiom"
EXP20-C,255,libcrc,examples/tstcrc.c,96,FP,"'if(!strcmp(...))' is a standard, well-understood idiom"
EXP20-C,256,libcrc,examples/tstcrc.c,97,FP,"'if(!strcmp(...))' is a standard, well-understood idiom"
EXP20-C,257,libcrc,examples/tstcrc.c,97,FP,"'if(!strcmp(...))' is a standard, well-understood idiom"
EXP20-C,258,libcrc,precalc/precalc.c,110,FP,"'if(!strcmp(...))' is a standard, well-understood idiom"
EXP20-C,259,libcrc,precalc/precalc.c,111,FP,"'if(!strcmp(...))' is a standard, well-understood idiom"
EXP33-C,260,libcrc,examples/tstcrc.c,110,TP,input_string may be read uninitialized after fgets() failure (same defect as FIO40-C)
EXP33-C,261,libcrc,src/crc16.c,65,FP,CRC table is lazily initialized via 'if(!_init) init_tab()' before any read; fully populated when read
EXP33-C,262,libcrc,src/crc16.c,93,FP,CRC table is lazily initialized via 'if(!_init) init_tab()' before any read; fully populated when read
EXP33-C,263,libcrc,src/crc16.c,111,FP,CRC table is lazily initialized via 'if(!_init) init_tab()' before any read; fully populated when read
EXP33-C,264,libcrc,src/crcccitt.c,106,FP,CRC table is lazily initialized via 'if(!_init) init_tab()' before any read; fully populated when read
EXP33-C,265,libcrc,src/crcccitt.c,124,FP,CRC table is lazily initialized via 'if(!_init) init_tab()' before any read; fully populated when read
EXP33-C,266,libcrc,src/crcdnp.c,67,FP,CRC table is lazily initialized via 'if(!_init) init_tab()' before any read; fully populated when read
EXP33-C,267,libcrc,src/crcdnp.c,90,FP,CRC table is lazily initialized via 'if(!_init) init_tab()' before any read; fully populated when read
EXP33-C,268,libcrc,src/crckrmit.c,66,FP,CRC table is lazily initialized via 'if(!_init) init_tab()' before any read; fully populated when read
EXP33-C,269,libcrc,src/crckrmit.c,88,FP,CRC table is lazily initialized via 'if(!_init) init_tab()' before any read; fully populated when read
FIO02-C,270,libcrc,examples/tstcrc.c,205,FP,demo CLI: the argv path is the intended user interface; no privilege boundary to canonicalize across
FIO20-C,271,libcrc,examples/tstcrc.c,102,TP,fgets(MAX-1) truncation is never detected; long input is silently truncated
FIO23-C,272,libcrc,examples/tstcrc.c,272,FP,stdout is flushed at normal program exit; no data loss
FIO23-C,273,libcrc,test/testall.c,62,FP,stdout is flushed at normal program exit; no data loss
FIO34-C,274,libcrc,examples/tstcrc.c,210,FP,'ch' is int; '(ch=fgetc())!=EOF' is the correct EOF-detection idiom
FIO40-C,275,libcrc,examples/tstcrc.c,102,TP,"input_string is used in the do_ascii/do_hex paths after fgets() failure (lines 102-105 only perror, no reset) -> indeterminate read"
FIO47-C,276,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,277,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,278,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,279,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,280,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,281,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,282,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,283,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,284,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,285,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,286,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,287,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,288,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,289,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,290,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,291,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,292,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,293,libcrc,examples/tstcrc.c,246,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,294,libcrc,precalc/precalc.c,156,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,295,libcrc,precalc/precalc.c,157,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,296,libcrc,precalc/precalc.c,158,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,297,libcrc,precalc/precalc.c,159,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,298,libcrc,test/testcrc.c,121,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,299,libcrc,test/testcrc.c,121,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,300,libcrc,test/testcrc.c,128,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,301,libcrc,test/testcrc.c,128,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,302,libcrc,test/testcrc.c,135,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,303,libcrc,test/testcrc.c,135,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,304,libcrc,test/testcrc.c,142,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,305,libcrc,test/testcrc.c,142,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,306,libcrc,test/testcrc.c,149,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,307,libcrc,test/testcrc.c,149,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,308,libcrc,test/testcrc.c,156,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,309,libcrc,test/testcrc.c,156,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,310,libcrc,test/testcrc.c,163,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,311,libcrc,test/testcrc.c,170,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,312,libcrc,test/testcrc.c,170,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,313,libcrc,test/testcrc.c,177,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,314,libcrc,test/testcrc.c,177,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,315,libcrc,test/testcrc.c,184,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,316,libcrc,test/testcrc.c,184,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,317,libcrc,test/testcrc.c,191,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,318,libcrc,test/testcrc.c,191,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,319,libcrc,test/testcrc.c,198,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,320,libcrc,test/testcrc.c,198,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
FIO47-C,321,libcrc,test/testnmea.c,221,FP,"<inttypes.h> PRIxNN/PRIuNN macros in the concatenated format literal are not expanded by sqc's format parser; '%""' is a macro-built specifier boundary, not an invalid one"
INT01-C,322,libcrc,precalc/precalc.c,50,FP,"'filename' is a path string, not a size/count; size_t is inapplicable"
INT01-C,323,libcrc,precalc/precalc.c,96,FP,"'filename' is a path string, not a size/count; size_t is inapplicable"
INT14-C,324,libcrc,examples/tstcrc.c,122,FP,"'crc' is unsigned (uint16_t/uint64_t), not signed; the shift is part of the CRC algorithm"
INT14-C,325,libcrc,src/crc16.c,111,FP,"'crc' is unsigned (uint16_t/uint64_t), not signed; the shift is part of the CRC algorithm"
INT14-C,326,libcrc,src/crc32.c,79,FP,"'crc' is unsigned (uint16_t/uint64_t), not signed; the shift is part of the CRC algorithm"
INT14-C,327,libcrc,src/crc64.c,105,FP,"'crc' is unsigned (uint16_t/uint64_t), not signed; the shift is part of the CRC algorithm"
INT14-C,328,libcrc,src/crcccitt.c,124,FP,"'crc' is unsigned (uint16_t/uint64_t), not signed; the shift is part of the CRC algorithm"
INT14-C,329,libcrc,src/crcdnp.c,90,FP,"'crc' is unsigned (uint16_t/uint64_t), not signed; the shift is part of the CRC algorithm"
INT14-C,330,libcrc,src/crckrmit.c,88,FP,"'crc' is unsigned (uint16_t/uint64_t), not signed; the shift is part of the CRC algorithm"
INT14-C,331,libcrc,src/crcsick.c,95,FP,"'crc' is unsigned (uint16_t/uint64_t), not signed; the shift is part of the CRC algorithm"
INT16-C,332,libcrc,precalc/precalc.c,156,FP,"the '&' operand is the unsigned uint64_t element crc_tab_precalc[a]; 'a' is only the index, not the masked value"
INT16-C,333,libcrc,precalc/precalc.c,157,FP,"the '&' operand is the unsigned uint64_t element crc_tab_precalc[a]; 'a' is only the index, not the masked value"
INT16-C,334,libcrc,precalc/precalc.c,158,FP,"the '&' operand is the unsigned uint64_t element crc_tab_precalc[a]; 'a' is only the index, not the masked value"
INT17-C,335,libcrc,examples/tstcrc.c,145,FP,0xffffffffL fits both 32- and 64-bit long and is masked into a uint32_t; no portability defect
INT17-C,336,libcrc,examples/tstcrc.c,231,FP,0xffffffffL fits both 32- and 64-bit long and is masked into a uint32_t; no portability defect
INT30-C,337,libcrc,precalc/crc64_table.c,58,FP,unsigned-shift wrap is well-defined and intended in the CRC algorithm; result is masked
INT30-C,338,libcrc,precalc/crc64_table.c,62,FP,unsigned-shift wrap is well-defined and intended in the CRC algorithm; result is masked
INT30-C,339,libcrc,precalc/crc64_table.c,63,FP,unsigned-shift wrap is well-defined and intended in the CRC algorithm; result is masked
INT30-C,340,libcrc,precalc/crc64_table.c,65,FP,unsigned-shift wrap is well-defined and intended in the CRC algorithm; result is masked
INT30-C,341,libcrc,src/crc64.c,63,FP,unsigned-shift wrap is well-defined and intended in the CRC algorithm; result is masked
INT30-C,342,libcrc,src/crc64.c,89,FP,unsigned-shift wrap is well-defined and intended in the CRC algorithm; result is masked
INT30-C,343,libcrc,src/crc64.c,105,FP,unsigned-shift wrap is well-defined and intended in the CRC algorithm; result is masked
INT31-C,344,libcrc,examples/tstcrc.c,178,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,345,libcrc,examples/tstcrc.c,212,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,346,libcrc,examples/tstcrc.c,212,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,347,libcrc,examples/tstcrc.c,213,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,348,libcrc,examples/tstcrc.c,213,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,349,libcrc,examples/tstcrc.c,214,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,350,libcrc,examples/tstcrc.c,214,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,351,libcrc,examples/tstcrc.c,215,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,352,libcrc,examples/tstcrc.c,215,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,353,libcrc,examples/tstcrc.c,216,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,354,libcrc,examples/tstcrc.c,216,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,355,libcrc,examples/tstcrc.c,217,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,356,libcrc,examples/tstcrc.c,217,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,357,libcrc,examples/tstcrc.c,218,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,358,libcrc,examples/tstcrc.c,218,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,359,libcrc,examples/tstcrc.c,219,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,360,libcrc,examples/tstcrc.c,219,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,361,libcrc,examples/tstcrc.c,220,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,362,libcrc,examples/tstcrc.c,220,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,363,libcrc,examples/tstcrc.c,222,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,364,libcrc,examples/tstcrc.c,222,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT31-C,365,libcrc,src/crcdnp.c,113,FP,"value is bounded: ch in [0,255] after the !=EOF guard (fgetc contract) so '(unsigned char)ch' is lossless; nibble<<4 fits unsigned char"
INT32-C,366,libcrc,examples/tstcrc.c,123,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,367,libcrc,examples/tstcrc.c,124,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,368,libcrc,examples/tstcrc.c,268,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,369,libcrc,test/testall.c,54,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,370,libcrc,test/testall.c,55,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,371,libcrc,test/testcrc.c,123,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,372,libcrc,test/testcrc.c,130,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,373,libcrc,test/testcrc.c,137,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,374,libcrc,test/testcrc.c,144,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,375,libcrc,test/testcrc.c,151,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,376,libcrc,test/testcrc.c,158,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,377,libcrc,test/testcrc.c,165,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,378,libcrc,test/testcrc.c,172,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,379,libcrc,test/testcrc.c,179,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,380,libcrc,test/testcrc.c,186,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,381,libcrc,test/testcrc.c,193,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,382,libcrc,test/testcrc.c,200,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,383,libcrc,test/testcrc.c,203,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT32-C,384,libcrc,test/testnmea.c,224,FP,counter bounded far below INT_MAX (test-failure count / argv index / byte value 0-255); no feasible overflow
INT36-C,385,libcrc,examples/tstcrc.c,122,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,386,libcrc,examples/tstcrc.c,123,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,387,libcrc,examples/tstcrc.c,124,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,388,libcrc,examples/tstcrc.c,178,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,389,libcrc,examples/tstcrc.c,179,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,390,libcrc,src/crc16.c,65,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,391,libcrc,src/crc16.c,93,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,392,libcrc,src/crc32.c,63,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,393,libcrc,src/crc64.c,63,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,394,libcrc,src/crc64.c,89,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,395,libcrc,src/crcccitt.c,106,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,396,libcrc,src/crcdnp.c,67,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
